access_pattern,block_size,buffer_size,buffer_size_gb_requested,command,cpu_node,device_path,duration_requested,enable_numa,interleave_nodes,is_cxl_mem,memory_numa_node,mode,mode_label,num_readers,num_threads,num_writers,numa_node,random_access,read_bandwidth_mbps,read_iops,read_ratio,read_ratio_requested,returncode,status,test_duration,threads_requested,total_bandwidth_mbps,total_iops,total_read_bytes,total_read_ops,total_write_bytes,total_write_ops,use_mmap,used_numa_alloc,wall_clock_s,write_bandwidth_mbps,write_iops
random,4096,17179869184,16.0,"numactl --cpunodebind=0 --interleave=0,1 /root/schedcp/workloads/cxl-micro/double_bandwidth --buffer-size 17179869184 --threads 4 --duration 10 --read-ratio 0.15 --json --no-numa --random",0,,10,False,"0,1",False,-1,numactl_local_cxl,numactl interleave local DRAM + CXL,0,4,4,0,True,0,0,0.15,0.15,0,success,10.0001,4,17936.8,4591820.0,0,0,188082786304,45918649,False,False,16.53631830215454,17936.8,4591820.0
random,4096,17179869184,16.0,"numactl --cpunodebind=0 --interleave=0,1 /root/schedcp/workloads/cxl-micro/double_bandwidth --buffer-size 17179869184 --threads 4 --duration 10 --read-ratio 0.25 --json --no-numa --random",0,,10,False,"0,1",False,-1,numactl_local_cxl,numactl interleave local DRAM + CXL,1,4,3,0,True,4502.48,1152630.0,0.25,0.25,0,success,10.0001,4,19448.9,4978930.0,47212335104,11526449,156726337536,38263266,False,False,16.54770588874817,14946.5,3826290.0
random,4096,17179869184,16.0,"numactl --cpunodebind=0 --interleave=0,1 /root/schedcp/workloads/cxl-micro/double_bandwidth --buffer-size 17179869184 --threads 4 --duration 10 --read-ratio 0.35 --json --no-numa --random",0,,10,False,"0,1",False,-1,numactl_local_cxl,numactl interleave local DRAM + CXL,1,4,3,0,True,4505.85,1153500.0,0.35,0.35,0,success,10.0001,4,19475.1,4985630.0,47247671296,11535076,156965502976,38321656,False,False,16.549413681030273,14969.3,3832130.0
random,4096,17179869184,16.0,"numactl --cpunodebind=0 --interleave=0,1 /root/schedcp/workloads/cxl-micro/double_bandwidth --buffer-size 17179869184 --threads 4 --duration 10 --read-ratio 0.45 --json --no-numa --random",0,,10,False,"0,1",False,-1,numactl_local_cxl,numactl interleave local DRAM + CXL,1,4,3,0,True,4515.31,1155920.0,0.45,0.45,0,success,10.0001,4,19480.2,4986930.0,47346769920,11559270,156919377920,38310395,False,False,16.550930500030518,14964.9,3831010.0
random,4096,17179869184,16.0,"numactl --cpunodebind=0 --interleave=0,1 /root/schedcp/workloads/cxl-micro/double_bandwidth --buffer-size 17179869184 --threads 4 --duration 10 --read-ratio 0.5 --json --no-numa --random",0,,10,False,"0,1",False,-1,numactl_local_cxl,numactl interleave local DRAM + CXL,2,4,2,0,True,10177.5,2605440.0,0.5,0.5,0,success,10.0001,4,21230.9,5435120.0,106719608832,26054592,115904815104,28297074,False,False,16.367045402526855,11053.5,2829680.0
random,4096,17179869184,16.0,"numactl --cpunodebind=0 --interleave=0,1 /root/schedcp/workloads/cxl-micro/double_bandwidth --buffer-size 17179869184 --threads 4 --duration 10 --read-ratio 0.55 --json --no-numa --random",0,,10,False,"0,1",False,-1,numactl_local_cxl,numactl interleave local DRAM + CXL,2,4,2,0,True,10203.8,2612180.0,0.55,0.55,0,success,10.0001,4,21240,5437440.0,106995712000,26122000,115723804672,28252882,False,False,16.539161205291748,11036.2,2825270.0
random,4096,17179869184,16.0,"numactl --cpunodebind=0 --interleave=0,1 /root/schedcp/workloads/cxl-micro/double_bandwidth --buffer-size 17179869184 --threads 4 --duration 10 --read-ratio 0.65 --json --no-numa --random",0,,10,False,"0,1",False,-1,numactl_local_cxl,numactl interleave local DRAM + CXL,2,4,2,0,True,10167.8,2602950.0,0.65,0.65,0,success,10.0001,4,21185.1,5423370.0,106617602048,26029688,115525677056,28204511,False,False,16.552083015441895,11017.3,2820430.0
random,4096,17179869184,16.0,"numactl --cpunodebind=0 --interleave=0,1 /root/schedcp/workloads/cxl-micro/double_bandwidth --buffer-size 17179869184 --threads 4 --duration 10 --read-ratio 0.75 --json --no-numa --random",0,,10,False,"0,1",False,-1,numactl_local_cxl,numactl interleave local DRAM + CXL,3,4,1,0,True,16455.5,4212610.0,0.75,0.75,0,success,10.0001,4,22293.6,5707160.0,172549795840,42126415,61217562624,14945694,False,False,16.493915557861328,5838.11,1494560.0
random,4096,17179869184,16.0,"numactl --cpunodebind=0 --interleave=0,1 /root/schedcp/workloads/cxl-micro/double_bandwidth --buffer-size 17179869184 --threads 4 --duration 10 --read-ratio 0.85 --json --no-numa --random",0,,10,False,"0,1",False,-1,numactl_local_cxl,numactl interleave local DRAM + CXL,3,4,1,0,True,16433.2,4206890.0,0.85,0.85,0,success,10.0001,4,22260.7,5698750.0,172315889664,42069309,61106913280,14918680,False,False,16.34240221977234,5827.56,1491850.0
random,4096,17179869184,16.0,"numactl --cpunodebind=0 --interleave=0,1 /root/schedcp/workloads/cxl-micro/double_bandwidth --buffer-size 17179869184 --threads 4 --duration 10 --read-ratio 0.95 --json --no-numa --random",0,,10,False,"0,1",False,-1,numactl_local_cxl,numactl interleave local DRAM + CXL,3,4,1,0,True,16488.5,4221060.0,0.95,0.95,0,success,10.0001,4,22336.7,5718200.0,172895899648,42210913,61323440128,14971543,False,False,16.49242115020752,5848.21,1497140.0
random,4096,17179869184,16.0,"numactl --cpunodebind=0 --interleave=0,1 /root/schedcp/workloads/cxl-micro/double_bandwidth --buffer-size 17179869184 --threads 4 --duration 10 --read-ratio 1.0 --json --no-numa --random",0,,10,False,"0,1",False,-1,numactl_local_cxl,numactl interleave local DRAM + CXL,4,4,0,0,True,23370.9,5982940.0,1,1.0,0,success,10.0001,4,23370.9,5982940.0,245063036928,59829843,0,0,False,False,16.41827130317688,0,0
random,4096,17179869184,16.0,"numactl --cpunodebind=0 --interleave=0,1 /root/schedcp/workloads/cxl-micro/double_bandwidth --buffer-size 17179869184 --threads 16 --duration 10 --read-ratio 0.0 --json --no-numa --random",0,,10,False,"0,1",False,-1,numactl_local_cxl,numactl interleave local DRAM + CXL,0,16,16,0,True,0,0,0,0.0,0,success,10.0002,16,28990.4,7421540.0,0,0,303991615488,74216703,False,False,16.561249256134033,28990.4,7421540.0
