buffer_size_gb,command,config,cpu_node,duration,enable_numa,label,mem_node,memory_numa_node,num_readers,num_writers,numa_node,random_access,read_bandwidth_mbps,read_ratio,returncode,status,stderr,stdout,test_duration,threads,total_bandwidth_mbps,total_iops,used_numa_alloc,wall_clock_s,write_bandwidth_mbps
64.0,/root/schedcp/workloads/cxl-micro/double_bandwidth -N 0 -M 1 --buffer-size 68719476736 --threads 64 --duration 10 --read-ratio 0.75 --json --random,cxl_node1,0,10,True,CXL Node 1,1,1,48,16,0,True,16448.2,0.75,0,success,,"{
  ""test_duration"": 10.0003,
  ""buffer_size"": 68719476736,
  ""block_size"": 4096,
  ""num_threads"": 64,
  ""read_ratio"": 0.75,
  ""num_readers"": 48,
  ""num_writers"": 16,
  ""read_bandwidth_mbps"": 16448.2,
  ""read_iops"": 4.21073e+06,
  ""write_bandwidth_mbps"": 4589.13,
  ""write_iops"": 1.17482e+06,
  ""total_bandwidth_mbps"": 21037.3,
  ""total_iops"": 5.38555e+06,
  ""total_read_bytes"": 172476297216,
  ""total_write_bytes"": 48121892864,
  ""total_read_ops"": 42108471,
  ""total_write_ops"": 11748509,
  ""numa_node"": 0,
  ""enable_numa"": true,
  ""memory_numa_node"": 1,
  ""used_numa_alloc"": true,
  ""device_path"": """",
  ""use_mmap"": false,
  ""is_cxl_mem"": false,
  ""random_access"": true
}
",10.0003,64,21037.3,5385550.0,True,36.56437659263611,4589.13
64.0,/root/schedcp/workloads/cxl-micro/double_bandwidth -N 0 -M 1 --buffer-size 68719476736 --threads 64 --duration 10 --read-ratio 0.85 --json --random,cxl_node1,0,10,True,CXL Node 1,1,1,54,10,0,True,19289.1,0.85,0,success,,"{
  ""test_duration"": 10.0003,
  ""buffer_size"": 68719476736,
  ""block_size"": 4096,
  ""num_threads"": 64,
  ""read_ratio"": 0.85,
  ""num_readers"": 54,
  ""num_writers"": 10,
  ""read_bandwidth_mbps"": 19289.1,
  ""read_iops"": 4.938e+06,
  ""write_bandwidth_mbps"": 2269.66,
  ""write_iops"": 581032,
  ""total_bandwidth_mbps"": 21558.7,
  ""total_iops"": 5.51903e+06,
  ""total_read_bytes"": 202265513984,
  ""total_write_bytes"": 23799664640,
  ""total_read_ops"": 49381229,
  ""total_write_ops"": 5810465,
  ""numa_node"": 0,
  ""enable_numa"": true,
  ""memory_numa_node"": 1,
  ""used_numa_alloc"": true,
  ""device_path"": """",
  ""use_mmap"": false,
  ""is_cxl_mem"": false,
  ""random_access"": true
}
",10.0003,64,21558.7,5519030.0,True,35.46082544326782,2269.66
64.0,/root/schedcp/workloads/cxl-micro/double_bandwidth -N 0 -M 1 --buffer-size 68719476736 --threads 64 --duration 10 --read-ratio 0.95 --json --random,cxl_node1,0,10,True,CXL Node 1,1,1,60,4,0,True,20816.2,0.95,0,success,,"{
  ""test_duration"": 10.0002,
  ""buffer_size"": 68719476736,
  ""block_size"": 4096,
  ""num_threads"": 64,
  ""read_ratio"": 0.95,
  ""num_readers"": 60,
  ""num_writers"": 4,
  ""read_bandwidth_mbps"": 20816.2,
  ""read_iops"": 5.32895e+06,
  ""write_bandwidth_mbps"": 1063.83,
  ""write_iops"": 272341,
  ""total_bandwidth_mbps"": 21880,
  ""total_iops"": 5.60129e+06,
  ""total_read_bytes"": 218279211008,
  ""total_write_bytes"": 11155357696,
  ""total_read_ops"": 53290823,
  ""total_write_ops"": 2723476,
  ""numa_node"": 0,
  ""enable_numa"": true,
  ""memory_numa_node"": 1,
  ""used_numa_alloc"": true,
  ""device_path"": """",
  ""use_mmap"": false,
  ""is_cxl_mem"": false,
  ""random_access"": true
}
",10.0002,64,21880,5601290.0,True,36.44936919212341,1063.83
64.0,/root/schedcp/workloads/cxl-micro/double_bandwidth -N 0 -M 1 --buffer-size 68719476736 --threads 64 --duration 10 --read-ratio 1.0 --json --random,cxl_node1,0,10,True,CXL Node 1,1,1,64,0,0,True,22273.6,1.0,0,success,,"{
  ""test_duration"": 10.0002,
  ""buffer_size"": 68719476736,
  ""block_size"": 4096,
  ""num_threads"": 64,
  ""read_ratio"": 1,
  ""num_readers"": 64,
  ""num_writers"": 0,
  ""read_bandwidth_mbps"": 22273.6,
  ""read_iops"": 5.70204e+06,
  ""write_bandwidth_mbps"": 0,
  ""write_iops"": 0,
  ""total_bandwidth_mbps"": 22273.6,
  ""total_iops"": 5.70204e+06,
  ""total_read_bytes"": 233560973312,
  ""total_write_bytes"": 0,
  ""total_read_ops"": 57021722,
  ""total_write_ops"": 0,
  ""numa_node"": 0,
  ""enable_numa"": true,
  ""memory_numa_node"": 1,
  ""used_numa_alloc"": true,
  ""device_path"": """",
  ""use_mmap"": false,
  ""is_cxl_mem"": false,
  ""random_access"": true
}
",10.0002,64,22273.6,5702040.0,True,35.68197822570801,0
64.0,/root/schedcp/workloads/cxl-micro/double_bandwidth -N 0 -M 1 --buffer-size 68719476736 --threads 172 --duration 10 --read-ratio 0.0 --json --random,cxl_node1,0,10,True,CXL Node 1,1,1,0,172,0,True,0,0.0,0,success,,"{
  ""test_duration"": 10.0182,
  ""buffer_size"": 68719476736,
  ""block_size"": 4096,
  ""num_threads"": 172,
  ""read_ratio"": 0,
  ""num_readers"": 0,
  ""num_writers"": 172,
  ""read_bandwidth_mbps"": 0,
  ""read_iops"": 0,
  ""write_bandwidth_mbps"": 15823.1,
  ""write_iops"": 4.05072e+06,
  ""total_bandwidth_mbps"": 15823.1,
  ""total_iops"": 4.05072e+06,
  ""total_read_bytes"": 0,
  ""total_write_bytes"": 166219943936,
  ""total_read_ops"": 0,
  ""total_write_ops"": 40581041,
  ""numa_node"": 0,
  ""enable_numa"": true,
  ""memory_numa_node"": 1,
  ""used_numa_alloc"": true,
  ""device_path"": """",
  ""use_mmap"": false,
  ""is_cxl_mem"": false,
  ""random_access"": true
}
",10.0182,172,15823.1,4050720.0,True,36.31141638755798,15823.1
64.0,/root/schedcp/workloads/cxl-micro/double_bandwidth -N 0 -M 1 --buffer-size 68719476736 --threads 172 --duration 10 --read-ratio 0.15 --json --random,cxl_node1,0,10,True,CXL Node 1,1,1,25,147,0,True,2850.91,0.15,0,success,,"{
  ""test_duration"": 10.0057,
  ""buffer_size"": 68719476736,
  ""block_size"": 4096,
  ""num_threads"": 172,
  ""read_ratio"": 0.15,
  ""num_readers"": 25,
  ""num_writers"": 147,
  ""read_bandwidth_mbps"": 2850.91,
  ""read_iops"": 729832,
  ""write_bandwidth_mbps"": 14712.8,
  ""write_iops"": 3.76647e+06,
  ""total_bandwidth_mbps"": 17563.7,
  ""total_iops"": 4.4963e+06,
  ""total_read_bytes"": 29911031808,
  ""total_write_bytes"": 154362691584,
  ""total_read_ops"": 7302498,
  ""total_write_ops"": 37686204,
  ""numa_node"": 0,
  ""enable_numa"": true,
  ""memory_numa_node"": 1,
  ""used_numa_alloc"": true,
  ""device_path"": """",
  ""use_mmap"": false,
  ""is_cxl_mem"": false,
  ""random_access"": true
}
",10.0057,172,17563.7,4496300.0,True,36.46106934547424,14712.8
64.0,/root/schedcp/workloads/cxl-micro/double_bandwidth -N 0 -M 1 --buffer-size 68719476736 --threads 172 --duration 10 --read-ratio 0.25 --json --random,cxl_node1,0,10,True,CXL Node 1,1,1,43,129,0,True,7260.91,0.25,0,success,,"{
  ""test_duration"": 10.0094,
  ""buffer_size"": 68719476736,
  ""block_size"": 4096,
  ""num_threads"": 172,
  ""read_ratio"": 0.25,
  ""num_readers"": 43,
  ""num_writers"": 129,
  ""read_bandwidth_mbps"": 7260.91,
  ""read_iops"": 1.85879e+06,
  ""write_bandwidth_mbps"": 12448.7,
  ""write_iops"": 3.18686e+06,
  ""total_bandwidth_mbps"": 19709.6,
  ""total_iops"": 5.04565e+06,
  ""total_read_bytes"": 76207816704,
  ""total_write_bytes"": 130656456704,
  ""total_read_ops"": 18605424,
  ""total_write_ops"": 31898549,
  ""numa_node"": 0,
  ""enable_numa"": true,
  ""memory_numa_node"": 1,
  ""used_numa_alloc"": true,
  ""device_path"": """",
  ""use_mmap"": false,
  ""is_cxl_mem"": false,
  ""random_access"": true
}
",10.0094,172,19709.6,5045650.0,True,36.14806914329529,12448.7
64.0,/root/schedcp/workloads/cxl-micro/double_bandwidth -N 0 -M 1 --buffer-size 68719476736 --threads 172 --duration 10 --read-ratio 0.35 --json --random,cxl_node1,0,10,True,CXL Node 1,1,1,60,112,0,True,9499.75,0.35,0,success,,"{
  ""test_duration"": 10.0004,
  ""buffer_size"": 68719476736,
  ""block_size"": 4096,
  ""num_threads"": 172,
  ""read_ratio"": 0.35,
  ""num_readers"": 60,
  ""num_writers"": 112,
  ""read_bandwidth_mbps"": 9499.75,
  ""read_iops"": 2.43193e+06,
  ""write_bandwidth_mbps"": 10953.7,
  ""write_iops"": 2.80414e+06,
  ""total_bandwidth_mbps"": 20453.4,
  ""total_iops"": 5.23608e+06,
  ""total_read_bytes"": 99615625216,
  ""total_write_bytes"": 114861793280,
  ""total_read_ops"": 24320221,
  ""total_write_ops"": 28042430,
  ""numa_node"": 0,
  ""enable_numa"": true,
  ""memory_numa_node"": 1,
  ""used_numa_alloc"": true,
  ""device_path"": """",
  ""use_mmap"": false,
  ""is_cxl_mem"": false,
  ""random_access"": true
}
",10.0004,172,20453.4,5236080.0,True,36.8746771812439,10953.7
64.0,/root/schedcp/workloads/cxl-micro/double_bandwidth -N 0 -M 1 --buffer-size 68719476736 --threads 172 --duration 10 --read-ratio 0.45 --json --random,cxl_node1,0,10,True,CXL Node 1,1,1,77,95,0,True,10808.5,0.45,0,success,,"{
  ""test_duration"": 10.0047,
  ""buffer_size"": 68719476736,
  ""block_size"": 4096,
  ""num_threads"": 172,
  ""read_ratio"": 0.45,
  ""num_readers"": 77,
  ""num_writers"": 95,
  ""read_bandwidth_mbps"": 10808.5,
  ""read_iops"": 2.76697e+06,
  ""write_bandwidth_mbps"": 9838.34,
  ""write_iops"": 2.51861e+06,
  ""total_bandwidth_mbps"": 20646.8,
  ""total_iops"": 5.28559e+06,
  ""total_read_bytes"": 113387982848,
  ""total_write_bytes"": 103210479616,
  ""total_read_ops"": 27682613,
  ""total_write_ops"": 25197871,
  ""numa_node"": 0,
  ""enable_numa"": true,
  ""memory_numa_node"": 1,
  ""used_numa_alloc"": true,
  ""device_path"": """",
  ""use_mmap"": false,
  ""is_cxl_mem"": false,
  ""random_access"": true
}
",10.0047,172,20646.8,5285590.0,True,36.32118368148804,9838.34
64.0,/root/schedcp/workloads/cxl-micro/double_bandwidth -N 0 -M 1 --buffer-size 68719476736 --threads 172 --duration 10 --read-ratio 0.5 --json --random,cxl_node1,0,10,True,CXL Node 1,1,1,86,86,0,True,12725.8,0.5,0,success,,"{
  ""test_duration"": 10.0003,
  ""buffer_size"": 68719476736,
  ""block_size"": 4096,
  ""num_threads"": 172,
  ""read_ratio"": 0.5,
  ""num_readers"": 86,
  ""num_writers"": 86,
  ""read_bandwidth_mbps"": 12725.8,
  ""read_iops"": 3.25781e+06,
  ""write_bandwidth_mbps"": 8384.04,
  ""write_iops"": 2.14631e+06,
  ""total_bandwidth_mbps"": 21109.8,
  ""total_iops"": 5.40412e+06,
  ""total_read_bytes"": 133444128768,
  ""total_write_bytes"": 87915814912,
  ""total_read_ops"": 32579133,
  ""total_write_ops"": 21463822,
  ""numa_node"": 0,
  ""enable_numa"": true,
  ""memory_numa_node"": 1,
  ""used_numa_alloc"": true,
  ""device_path"": """",
  ""use_mmap"": false,
  ""is_cxl_mem"": false,
  ""random_access"": true
}
",10.0003,172,21109.8,5404120.0,True,36.857625246047974,8384.04
64.0,/root/schedcp/workloads/cxl-micro/double_bandwidth -N 0 -M 1 --buffer-size 68719476736 --threads 172 --duration 10 --read-ratio 0.55 --json --random,cxl_node1,0,10,True,CXL Node 1,1,1,94,78,0,True,13863.3,0.55,0,success,,"{
  ""test_duration"": 10.0003,
  ""buffer_size"": 68719476736,
  ""block_size"": 4096,
  ""num_threads"": 172,
  ""read_ratio"": 0.55,
  ""num_readers"": 94,
  ""num_writers"": 78,
  ""read_bandwidth_mbps"": 13863.3,
  ""read_iops"": 3.54901e+06,
  ""write_bandwidth_mbps"": 7457.84,
  ""write_iops"": 1.90921e+06,
  ""total_bandwidth_mbps"": 21321.1,
  ""total_iops"": 5.45821e+06,
  ""total_read_bytes"": 145371525120,
  ""total_write_bytes"": 78203338752,
  ""total_read_ops"": 35491095,
  ""total_write_ops"": 19092612,
  ""numa_node"": 0,
  ""enable_numa"": true,
  ""memory_numa_node"": 1,
  ""used_numa_alloc"": true,
  ""device_path"": """",
  ""use_mmap"": false,
  ""is_cxl_mem"": false,
  ""random_access"": true
}
",10.0003,172,21321.1,5458210.0,True,36.36371731758118,7457.84
64.0,/root/schedcp/workloads/cxl-micro/double_bandwidth -N 0 -M 1 --buffer-size 68719476736 --threads 172 --duration 10 --read-ratio 0.65 --json --random,cxl_node1,0,10,True,CXL Node 1,1,1,111,61,0,True,16546.5,0.65,0,success,,"{
  ""test_duration"": 10.0043,
  ""buffer_size"": 68719476736,
  ""block_size"": 4096,
  ""num_threads"": 172,
  ""read_ratio"": 0.65,
  ""num_readers"": 111,
  ""num_writers"": 61,
  ""read_bandwidth_mbps"": 16546.5,
  ""read_iops"": 4.23591e+06,
  ""write_bandwidth_mbps"": 4918.59,
  ""write_iops"": 1.25916e+06,
  ""total_bandwidth_mbps"": 21465.1,
  ""total_iops"": 5.49507e+06,
  ""total_read_bytes"": 173577797632,
  ""total_write_bytes"": 51597529088,
  ""total_read_ops"": 42377392,
  ""total_write_ops"": 12597053,
  ""numa_node"": 0,
  ""enable_numa"": true,
  ""memory_numa_node"": 1,
  ""used_numa_alloc"": true,
  ""device_path"": """",
  ""use_mmap"": false,
  ""is_cxl_mem"": false,
  ""random_access"": true
}
",10.0043,172,21465.1,5495070.0,True,36.97938084602356,4918.59
64.0,/root/schedcp/workloads/cxl-micro/double_bandwidth -N 0 -M 1 --buffer-size 68719476736 --threads 172 --duration 10 --read-ratio 0.75 --json --random,cxl_node1,0,10,True,CXL Node 1,1,1,129,43,0,True,17453.9,0.75,0,success,,"{
  ""test_duration"": 10.0003,
  ""buffer_size"": 68719476736,
  ""block_size"": 4096,
  ""num_threads"": 172,
  ""read_ratio"": 0.75,
  ""num_readers"": 129,
  ""num_writers"": 43,
  ""read_bandwidth_mbps"": 17453.9,
  ""read_iops"": 4.46819e+06,
  ""write_bandwidth_mbps"": 4190.88,
  ""write_iops"": 1.07287e+06,
  ""total_bandwidth_mbps"": 21644.7,
  ""total_iops"": 5.54106e+06,
  ""total_read_bytes"": 183022702592,
  ""total_write_bytes"": 43945918464,
  ""total_read_ops"": 44683277,
  ""total_write_ops"": 10728984,
  ""numa_node"": 0,
  ""enable_numa"": true,
  ""memory_numa_node"": 1,
  ""used_numa_alloc"": true,
  ""device_path"": """",
  ""use_mmap"": false,
  ""is_cxl_mem"": false,
  ""random_access"": true
}
",10.0003,172,21644.7,5541060.0,True,36.88096475601196,4190.88
64.0,/root/schedcp/workloads/cxl-micro/double_bandwidth -N 0 -M 1 --buffer-size 68719476736 --threads 172 --duration 10 --read-ratio 0.85 --json --random,cxl_node1,0,10,True,CXL Node 1,1,1,146,26,0,True,19283.1,0.85,0,success,,"{
  ""test_duration"": 10.0004,
  ""buffer_size"": 68719476736,
  ""block_size"": 4096,
  ""num_threads"": 172,
  ""read_ratio"": 0.85,
  ""num_readers"": 146,
  ""num_writers"": 26,
  ""read_bandwidth_mbps"": 19283.1,
  ""read_iops"": 4.93648e+06,
  ""write_bandwidth_mbps"": 2492.34,
  ""write_iops"": 638038,
  ""total_bandwidth_mbps"": 21775.5,
  ""total_iops"": 5.57452e+06,
  ""total_read_bytes"": 202205532160,
  ""total_write_bytes"": 26134982656,
  ""total_read_ops"": 49366585,
  ""total_write_ops"": 6380611,
  ""numa_node"": 0,
  ""enable_numa"": true,
  ""memory_numa_node"": 1,
  ""used_numa_alloc"": true,
  ""device_path"": """",
  ""use_mmap"": false,
  ""is_cxl_mem"": false,
  ""random_access"": true
}
",10.0004,172,21775.5,5574520.0,True,36.2935426235199,2492.34
64.0,/root/schedcp/workloads/cxl-micro/double_bandwidth -N 0 -M 1 --buffer-size 68719476736 --threads 172 --duration 10 --read-ratio 0.95 --json --random,cxl_node1,0,10,True,CXL Node 1,1,1,163,9,0,True,21516.3,0.95,0,success,,"{
  ""test_duration"": 10.0064,
  ""buffer_size"": 68719476736,
  ""block_size"": 4096,
  ""num_threads"": 172,
  ""read_ratio"": 0.95,
  ""num_readers"": 163,
  ""num_writers"": 9,
  ""read_bandwidth_mbps"": 21516.3,
  ""read_iops"": 5.50817e+06,
  ""write_bandwidth_mbps"": 798.594,
  ""write_iops"": 204440,
  ""total_bandwidth_mbps"": 22314.9,
  ""total_iops"": 5.71261e+06,
  ""total_read_bytes"": 225760169984,
  ""total_write_bytes"": 8379265024,
  ""total_read_ops"": 55117229,
  ""total_write_ops"": 2045719,
  ""numa_node"": 0,
  ""enable_numa"": true,
  ""memory_numa_node"": 1,
  ""used_numa_alloc"": true,
  ""device_path"": """",
  ""use_mmap"": false,
  ""is_cxl_mem"": false,
  ""random_access"": true
}
",10.0064,172,22314.9,5712610.0,True,37.04023456573486,798.594
64.0,/root/schedcp/workloads/cxl-micro/double_bandwidth -N 0 -M 1 --buffer-size 68719476736 --threads 172 --duration 10 --read-ratio 1.0 --json --random,cxl_node1,0,10,True,CXL Node 1,1,1,172,0,0,True,22737.3,1.0,0,success,,"{
  ""test_duration"": 10.0003,
  ""buffer_size"": 68719476736,
  ""block_size"": 4096,
  ""num_threads"": 172,
  ""read_ratio"": 1,
  ""num_readers"": 172,
  ""num_writers"": 0,
  ""read_bandwidth_mbps"": 22737.3,
  ""read_iops"": 5.82075e+06,
  ""write_bandwidth_mbps"": 0,
  ""write_iops"": 0,
  ""total_bandwidth_mbps"": 22737.3,
  ""total_iops"": 5.82075e+06,
  ""total_read_bytes"": 238424031232,
  ""total_write_bytes"": 0,
  ""total_read_ops"": 58208992,
  ""total_write_ops"": 0,
  ""numa_node"": 0,
  ""enable_numa"": true,
  ""memory_numa_node"": 1,
  ""used_numa_alloc"": true,
  ""device_path"": """",
  ""use_mmap"": false,
  ""is_cxl_mem"": false,
  ""random_access"": true
}
",10.0003,172,22737.3,5820750.0,True,36.53834128379822,0
64.0,/root/schedcp/workloads/cxl-micro/double_bandwidth -N 0 -M 1 --buffer-size 68719476736 --threads 256 --duration 10 --read-ratio 0.0 --json --random,cxl_node1,0,10,True,CXL Node 1,1,1,0,256,0,True,0,0.0,0,success,,"{
  ""test_duration"": 10.0085,
  ""buffer_size"": 68719476736,
  ""block_size"": 4096,
  ""num_threads"": 256,
  ""read_ratio"": 0,
  ""num_readers"": 0,
  ""num_writers"": 256,
  ""read_bandwidth_mbps"": 0,
  ""read_iops"": 0,
  ""write_bandwidth_mbps"": 16322,
  ""write_iops"": 4.17844e+06,
  ""total_bandwidth_mbps"": 16322,
  ""total_iops"": 4.17844e+06,
  ""total_read_bytes"": 0,
  ""total_write_bytes"": 171293790208,
  ""total_read_ops"": 0,
  ""total_write_ops"": 41819773,
  ""numa_node"": 0,
  ""enable_numa"": true,
  ""memory_numa_node"": 1,
  ""used_numa_alloc"": true,
  ""device_path"": """",
  ""use_mmap"": false,
  ""is_cxl_mem"": false,
  ""random_access"": true
}
",10.0085,256,16322,4178440.0,True,37.6576464176178,16322
64.0,/root/schedcp/workloads/cxl-micro/double_bandwidth -N 0 -M 1 --buffer-size 68719476736 --threads 256 --duration 10 --read-ratio 0.15 --json --random,cxl_node1,0,10,True,CXL Node 1,1,1,38,218,0,True,3792.2,0.15,0,success,,"{
  ""test_duration"": 10.0181,
  ""buffer_size"": 68719476736,
  ""block_size"": 4096,
  ""num_threads"": 256,
  ""read_ratio"": 0.15,
  ""num_readers"": 38,
  ""num_writers"": 218,
  ""read_bandwidth_mbps"": 3792.2,
  ""read_iops"": 970804,
  ""write_bandwidth_mbps"": 14808.4,
  ""write_iops"": 3.79094e+06,
  ""total_bandwidth_mbps"": 18600.6,
  ""total_iops"": 4.76175e+06,
  ""total_read_bytes"": 39836274688,
  ""total_write_bytes"": 155558866944,
  ""total_read_ops"": 9725653,
  ""total_write_ops"": 37978239,
  ""numa_node"": 0,
  ""enable_numa"": true,
  ""memory_numa_node"": 1,
  ""used_numa_alloc"": true,
  ""device_path"": """",
  ""use_mmap"": false,
  ""is_cxl_mem"": false,
  ""random_access"": true
}
",10.0181,256,18600.6,4761750.0,True,37.6000714302063,14808.4
64.0,/root/schedcp/workloads/cxl-micro/double_bandwidth -N 0 -M 1 --buffer-size 68719476736 --threads 256 --duration 10 --read-ratio 0.25 --json --random,cxl_node1,0,10,True,CXL Node 1,1,1,64,192,0,True,8074.32,0.25,0,success,,"{
  ""test_duration"": 10.003,
  ""buffer_size"": 68719476736,
  ""block_size"": 4096,
  ""num_threads"": 256,
  ""read_ratio"": 0.25,
  ""num_readers"": 64,
  ""num_writers"": 192,
  ""read_bandwidth_mbps"": 8074.32,
  ""read_iops"": 2.06702e+06,
  ""write_bandwidth_mbps"": 12506,
  ""write_iops"": 3.20155e+06,
  ""total_bandwidth_mbps"": 20580.4,
  ""total_iops"": 5.26857e+06,
  ""total_read_bytes"": 84691070976,
  ""total_write_bytes"": 131175198720,
  ""total_read_ops"": 20676531,
  ""total_write_ops"": 32025195,
  ""numa_node"": 0,
  ""enable_numa"": true,
  ""memory_numa_node"": 1,
  ""used_numa_alloc"": true,
  ""device_path"": """",
  ""use_mmap"": false,
  ""is_cxl_mem"": false,
  ""random_access"": true
}
",10.003,256,20580.4,5268570.0,True,37.00600743293762,12506
64.0,/root/schedcp/workloads/cxl-micro/double_bandwidth -N 0 -M 1 --buffer-size 68719476736 --threads 256 --duration 10 --read-ratio 0.35 --json --random,cxl_node1,0,10,True,CXL Node 1,1,1,89,167,0,True,10609.7,0.35,0,success,,"{
  ""test_duration"": 10.0088,
  ""buffer_size"": 68719476736,
  ""block_size"": 4096,
  ""num_threads"": 256,
  ""read_ratio"": 0.35,
  ""num_readers"": 89,
  ""num_writers"": 167,
  ""read_bandwidth_mbps"": 10609.7,
  ""read_iops"": 2.71608e+06,
  ""write_bandwidth_mbps"": 10747.1,
  ""write_iops"": 2.75126e+06,
  ""total_bandwidth_mbps"": 21356.8,
  ""total_iops"": 5.46734e+06,
  ""total_read_bytes"": 111348461568,
  ""total_write_bytes"": 112790933504,
  ""total_read_ops"": 27184683,
  ""total_write_ops"": 27536849,
  ""numa_node"": 0,
  ""enable_numa"": true,
  ""memory_numa_node"": 1,
  ""used_numa_alloc"": true,
  ""device_path"": """",
  ""use_mmap"": false,
  ""is_cxl_mem"": false,
  ""random_access"": true
}
",10.0088,256,21356.8,5467340.0,True,37.19634199142456,10747.1
64.0,/root/schedcp/workloads/cxl-micro/double_bandwidth -N 0 -M 1 --buffer-size 68719476736 --threads 256 --duration 10 --read-ratio 0.45 --json --random,cxl_node1,0,10,True,CXL Node 1,1,1,115,141,0,True,12448.2,0.45,0,success,,"{
  ""test_duration"": 10.0079,
  ""buffer_size"": 68719476736,
  ""block_size"": 4096,
  ""num_threads"": 256,
  ""read_ratio"": 0.45,
  ""num_readers"": 115,
  ""num_writers"": 141,
  ""read_bandwidth_mbps"": 12448.2,
  ""read_iops"": 3.18673e+06,
  ""write_bandwidth_mbps"": 9066.51,
  ""write_iops"": 2.32103e+06,
  ""total_bandwidth_mbps"": 21514.7,
  ""total_iops"": 5.50776e+06,
  ""total_read_bytes"": 130631589888,
  ""total_write_bytes"": 95144329216,
  ""total_read_ops"": 31892478,
  ""total_write_ops"": 23228596,
  ""numa_node"": 0,
  ""enable_numa"": true,
  ""memory_numa_node"": 1,
  ""used_numa_alloc"": true,
  ""device_path"": """",
  ""use_mmap"": false,
  ""is_cxl_mem"": false,
  ""random_access"": true
}
",10.0079,256,21514.7,5507760.0,True,36.84609127044678,9066.51
64.0,/root/schedcp/workloads/cxl-micro/double_bandwidth -N 0 -M 1 --buffer-size 68719476736 --threads 256 --duration 10 --read-ratio 0.5 --json --random,cxl_node1,0,10,True,CXL Node 1,1,1,128,128,0,True,12658.6,0.5,0,success,,"{
  ""test_duration"": 10.0012,
  ""buffer_size"": 68719476736,
  ""block_size"": 4096,
  ""num_threads"": 256,
  ""read_ratio"": 0.5,
  ""num_readers"": 128,
  ""num_writers"": 128,
  ""read_bandwidth_mbps"": 12658.6,
  ""read_iops"": 3.24059e+06,
  ""write_bandwidth_mbps"": 8785.18,
  ""write_iops"": 2.24901e+06,
  ""total_bandwidth_mbps"": 21443.7,
  ""total_iops"": 5.4896e+06,
  ""total_read_bytes"": 132750258176,
  ""total_write_bytes"": 92130091008,
  ""total_read_ops"": 32409731,
  ""total_write_ops"": 22492698,
  ""numa_node"": 0,
  ""enable_numa"": true,
  ""memory_numa_node"": 1,
  ""used_numa_alloc"": true,
  ""device_path"": """",
  ""use_mmap"": false,
  ""is_cxl_mem"": false,
  ""random_access"": true
}
",10.0012,256,21443.7,5489600.0,True,36.72530245780945,8785.18
64.0,/root/schedcp/workloads/cxl-micro/double_bandwidth -N 0 -M 1 --buffer-size 68719476736 --threads 256 --duration 10 --read-ratio 0.55 --json --random,cxl_node1,0,10,True,CXL Node 1,1,1,140,116,0,True,14211,0.55,0,success,,"{
  ""test_duration"": 10.0048,
  ""buffer_size"": 68719476736,
  ""block_size"": 4096,
  ""num_threads"": 256,
  ""read_ratio"": 0.55,
  ""num_readers"": 140,
  ""num_writers"": 116,
  ""read_bandwidth_mbps"": 14211,
  ""read_iops"": 3.63802e+06,
  ""write_bandwidth_mbps"": 7539.77,
  ""write_iops"": 1.93018e+06,
  ""total_bandwidth_mbps"": 21750.8,
  ""total_iops"": 5.5682e+06,
  ""total_read_bytes"": 149085577216,
  ""total_write_bytes"": 79098523648,
  ""total_read_ops"": 36397846,
  ""total_write_ops"": 19311163,
  ""numa_node"": 0,
  ""enable_numa"": true,
  ""memory_numa_node"": 1,
  ""used_numa_alloc"": true,
  ""device_path"": """",
  ""use_mmap"": false,
  ""is_cxl_mem"": false,
  ""random_access"": true
}
",10.0048,256,21750.8,5568200.0,True,36.70541548728943,7539.77
64.0,/root/schedcp/workloads/cxl-micro/double_bandwidth -N 0 -M 1 --buffer-size 68719476736 --threads 256 --duration 10 --read-ratio 0.65 --json --random,cxl_node1,0,10,True,CXL Node 1,1,1,166,90,0,True,16576.1,0.65,0,success,,"{
  ""test_duration"": 10.0114,
  ""buffer_size"": 68719476736,
  ""block_size"": 4096,
  ""num_threads"": 256,
  ""read_ratio"": 0.65,
  ""num_readers"": 166,
  ""num_writers"": 90,
  ""read_bandwidth_mbps"": 16576.1,
  ""read_iops"": 4.24348e+06,
  ""write_bandwidth_mbps"": 5252.16,
  ""write_iops"": 1.34455e+06,
  ""total_bandwidth_mbps"": 21828.3,
  ""total_iops"": 5.58804e+06,
  ""total_read_bytes"": 174011195392,
  ""total_write_bytes"": 55135694848,
  ""total_read_ops"": 42483202,
  ""total_write_ops"": 13460863,
  ""numa_node"": 0,
  ""enable_numa"": true,
  ""memory_numa_node"": 1,
  ""used_numa_alloc"": true,
  ""device_path"": """",
  ""use_mmap"": false,
  ""is_cxl_mem"": false,
  ""random_access"": true
}
",10.0114,256,21828.3,5588040.0,True,36.242449045181274,5252.16
